dataSource,scientificName,taxonRank,basisOfRecord,family,genus,species,date,year,dataset_id,dayOfYear,latitude,longitude,verbatimTrait,trait,annotationID,mappedTraits
National Phenology Network,Symphyotrichum oblongifolium,species,Human Observation,Asteraceae,Symphyotrichum,oblongifolium,2024-08-28,2024,-9999,241,44.739075,-93.602257,Open flowers (1),open flower present,npn:38020291,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-08-28,2024,-9999,241,44.936382,-93.208626,Open flowers (1),open flower present,npn:38029215,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-08-29,2024,3,242,38.664444,-87.179893,Open flowers (1),open flower present,npn:38021275,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-08-29,2024,-9999,242,41.433689,-81.693153,Open flowers (1),open flower present,npn:38040992,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum oblongifolium,species,Human Observation,Asteraceae,Symphyotrichum,oblongifolium,2024-08-30,2024,-9999,243,44.739075,-93.602257,Open flowers (1),open flower present,npn:38038917,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum oblongifolium,species,Human Observation,Asteraceae,Symphyotrichum,oblongifolium,2024-08-31,2024,-9999,244,44.739075,-93.602257,Open flowers (1),open flower present,npn:38046433,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum cordifolium,species,Human Observation,Asteraceae,Symphyotrichum,cordifolium,2024-09-01,2024,-9999,245,33.813538,-84.28347,Open flowers (1),open flower present,npn:38044756,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-02,2024,-9999,246,44.936382,-93.208626,Open flowers (1),open flower present,npn:38161640,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum oblongifolium,species,Human Observation,Asteraceae,Symphyotrichum,oblongifolium,2024-09-02,2024,-9999,246,44.739075,-93.602257,Open flowers (1),open flower present,npn:38059576,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum cordifolium,species,Human Observation,Asteraceae,Symphyotrichum,cordifolium,2024-09-03,2024,-9999,247,35.586861,-83.073853,Open flowers (1),open flower present,npn:38064462,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum cordifolium,species,Human Observation,Asteraceae,Symphyotrichum,cordifolium,2024-09-03,2024,-9999,247,35.586849,-83.073837,Open flowers (1),open flower present,npn:38064377,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum pilosum,species,Human Observation,Asteraceae,Symphyotrichum,pilosum,2024-09-03,2024,-9999,247,35.586895,-83.073875,Open flowers (1),open flower present,npn:38064292,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-04,2024,3,248,39.90163,-86.175911,Open flowers (1),open flower present,npn:38075235,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-05,2024,-9999,249,41.433689,-81.693153,Open flowers (1),open flower present,npn:38106679,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum ericoides,species,Human Observation,Asteraceae,Symphyotrichum,ericoides,2024-09-06,2024,-9999,250,40.86039,-73.878471,Open flowers (1),open flower present,npn:38278307,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum oblongifolium,species,Human Observation,Asteraceae,Symphyotrichum,oblongifolium,2024-09-07,2024,-9999,251,44.739075,-93.602257,Open flowers (1),open flower present,npn:38103615,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-07,2024,3,251,44.478752,-84.672668,Open flowers (1),open flower present,npn:38102583,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum oblongifolium,species,Human Observation,Asteraceae,Symphyotrichum,oblongifolium,2024-09-08,2024,-9999,252,44.739075,-93.602257,Open flowers (1),open flower present,npn:38107869,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-08,2024,3,252,42.385391,-71.109001,Open flowers (1),open flower present,npn:38106527,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum ericoides,species,Human Observation,Asteraceae,Symphyotrichum,ericoides,2024-09-09,2024,16,253,46.771175,-100.920029,Open flowers (1),open flower present,npn:49699060,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-10,2024,-9999,254,44.936382,-93.208626,Open flowers (1),open flower present,npn:38161691,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum laeve,species,Human Observation,Asteraceae,Symphyotrichum,laeve,2024-09-10,2024,3,254,41.480042,-81.14473,Open flowers (1),open flower present,npn:45359129,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-11,2024,3,255,39.90163,-86.175911,Open flowers (1),open flower present,npn:38130686,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-11,2024,3,255,42.385391,-71.109001,Open flowers (1),open flower present,npn:38131003,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2024-09-12,2024,-9999,256,41.433689,-81.693153,Open flowers (1),open flower present,npn:38156096,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
National Phenology Network,Symphyotrichum novae-angliae,species,Human Observation,Asteraceae,Symphyotrichum,novae-angliae,2021-11-17,2021,3,321,39.90163,-86.175911,Open flowers (1),open flower present,npn:27771037,"open flower present,non-senesced flower present,flower present,reproductive shoot system present,reproductive structure present,plant structure present"
